id,title,price,beds,baths,sqft,furnished,utilities_included,parking_available,pets_allowed,city,lat,lon,post_date,student_flag,d_ubc_km,d_sfu_km,d_dt_km,d_transit_km,near_transit,url
7862899124,Surrey – 2 Beds + Den 1 Bath Upper Unit – Available Now UNFURNISHED,2000.0,2.0,1.0,1000.0,False,True,True,,Surrey,49.1786497575194,-122.859855665309,2025-07-02,False,29.488219032428866,11.68842545745635,22.38163190398932,1.4548575531982364,False,https://vancouver.craigslist.org/rds/apa/d/surrey-surrey-beds-den-bath-upper-unit/7862899124.html
7862900044,Surrey – 2 Beds + Den 1 Bath Upper Unit – Available Now UNFURNISHED,2200.0,2.0,1.0,1000.0,False,True,True,,Surrey,49.1784618273626,-122.859831028123,2025-07-02,False,29.496435336562634,11.708688903701605,22.394316940907235,1.4714243797490794,False,https://vancouver.craigslist.org/rds/apa/d/surrey-surrey-beds-den-bath-upper-unit/7862900044.html
7865261677,Surrey center furnished two bedrooms Condo,2450.0,2.0,2.0,,True,False,True,False,Surrey,49.1916610560883,-122.847618432721,2025-07-12,False,29.928265625533903,10.712409838396752,22.424680110113062,0.24737961933425007,True,https://vancouver.craigslist.org/rds/apa/d/surrey-surrey-center-furnished-two/7865261677.html
7871858269,Surrey central 1 Bedroom +1 Bath Condo,1700.0,1.0,1.0,,,False,True,False,Surrey,49.1527595136322,-122.767049680532,2025-08-07,False,36.802682703316,17.528579681572058,29.646225277390133,7.224207187945658,False,https://vancouver.craigslist.org/rds/apa/d/surrey-surrey-central-bedroom-bath-condo/7871858269.html
7865975339,Surrey University District 1 Bedroom with A/C,1850.0,1.0,1.0,570.0,True,False,True,False,Surrey,49.193146735651,-122.850295864497,2025-07-15,True,29.69779306671462,10.477390249927854,22.175437976747396,0.4072152846694517,True,https://vancouver.craigslist.org/rds/apa/d/surrey-surrey-university-district/7865975339.html
7872491425,5 years new house,2150.0,2.0,2.0,,,False,False,,Surrey,49.1960390266007,-122.813973205077,2025-08-09,False,32.182660343338995,11.63713940454056,24.40650740763244,2.637103999520871,False,https://vancouver.craigslist.org/rds/apa/d/surrey-years-new-house/7872491425.html
7869940702,North Surrey brand new high rise  BIG 2beds+2baths,2500.0,2.0,2.0,820.0,True,False,True,False,Vancouver,49.1831572164935,-122.842552339897,2025-07-30,False,30.5395042728051,11.72256349038295,23.202733955672027,0.8520919103939558,False,https://vancouver.craigslist.org/rds/apa/d/vancouver-north-surrey-brand-new-high/7869940702.html
7862253460,"1BD 1BA, Well Maintained Grounds, Located in White Rock",1795.0,1.0,1.0,,,False,True,True,White Rock,49.0258992093458,-122.805803972834,2025-06-30,False,41.308035985582485,29.07412770714804,36.88127887510532,18.471040817307923,False,https://vancouver.craigslist.org/rds/apa/d/white-rock-1bd-1ba-well-maintained/7862253460.html
7863147809,"1 bedroom, Located in White Rock",1845.0,1.0,1.0,,,False,True,True,White Rock,49.0258992093458,-122.805803972834,2025-07-03,False,41.308035985582485,29.07412770714804,36.88127887510532,18.471040817307923,False,https://vancouver.craigslist.org/rds/apa/d/white-rock-bedroom-located-in-white-rock/7863147809.html
7866803761,1 Bedroom Suite for rent,1500.0,1.0,1.0,,,False,True,,White Rock,49.0258992093458,-122.805803972834,2025-07-18,False,41.308035985582485,29.07412770714804,36.88127887510532,18.471040817307923,False,https://vancouver.craigslist.org/rds/apa/d/white-rock-bedroom-suite-for-rent/7866803761.html
7872487519,Burnaby Metrotown – SOVEREIGN High-Floor 1-Bedroom Condo,2500.0,1.0,1.0,,,False,True,,Burnaby,49.2232917641246,-123.003782663438,2025-08-09,False,18.066599679841698,8.845027656570014,10.97583600301358,0.4429814097508762,True,https://vancouver.craigslist.org/van/apa/d/burnaby-burnaby-metrotown-sovereign/7872487519.html
7862641033,Two Bedroom Basement Suite (with in-suite laundry),1995.0,2.0,1.0,,,False,True,False,Burnaby,49.2784761941597,-123.023400165384,2025-07-01,False,16.27255064616902,7.893372517907074,7.105874863138877,2.069239162196277,False,https://vancouver.craigslist.org/van/apa/d/burnaby-two-bedroom-basement-suite-with/7862641033.html
7869414435,Unfurnished 1-Bedroom Garden Suite – walkable to Metrotown,2000.0,1.0,1.0,,False,False,True,False,Burnaby,49.2369625371157,-123.012308275429,2025-07-28,False,17.1650174436318,8.402382669731722,9.564475780439194,1.2943396399156366,False,https://vancouver.craigslist.org/van/apa/d/burnaby-unfurnished-bedroom-garden/7869414435.html
7872513409,Newer Furnished One Bedroom Suite in Point Grey/UBC Area,2500.0,1.0,1.0,,True,False,True,,nan,49.2594402443753,-123.208990362542,2025-08-09,True,2.688840695636075,21.454085760620934,7.04888199433697,7.215813978990023,False,https://vancouver.craigslist.org/van/apa/d/newer-furnished-one-bedroom-suite-in/7872513409.html
7872506573,"4 YEAR OLD 1 BDRM, BROOKLYNN APT.",2300.0,1.0,1.0,,False,False,False,False,North Vancouver,49.3097619816033,-123.034836975932,2025-08-09,False,16.262355860452068,9.428632489222517,6.7679972246896,5.387411352675415,False,https://vancouver.craigslist.org/van/apa/d/north-vancouver-year-old-bdrm-brooklynn/7872506573.html
7872493258,Fully Furnished 1 Bedroom + Den – River District Paradigm Stunning River View,2400.0,1.0,1.0,,True,False,True,,Port Coquitlam Central,49.2739991019488,-122.764905099505,2025-08-09,False,34.93907134958862,10.866695697593354,25.843074129185972,9.999448743134085,False,https://vancouver.craigslist.org/van/apa/d/port-coquitlam-central-fully-furnished/7872493258.html
7870725699,"2Br1Ba Ground Level, to Downtown, SFU, North Van",1900.0,2.0,1.0,,,False,True,,Vancouver,49.2766180920302,-123.034752178178,2025-08-02,True,15.430478114284169,8.71684411876887,6.319302453306629,2.653554843447807,False,https://vancouver.craigslist.org/van/apa/d/vancouver-2br1ba-ground-level-to/7870725699.html
7871828353,Bachelor/Studio Downtown Vancouver,2400.0,0.0,1.0,,True,False,False,,Vancouver,49.2759248130981,-123.121067124095,2025-08-07,False,9.223495967551388,14.9790307234081,1.10950981478469,0.8844749600420782,False,https://vancouver.craigslist.org/van/apa/d/vancouver-bachelor-studio-downtown/7871828353.html
7872511109,A beautiful Bachelor suite on top floor with a balcony & elevator,1800.0,0.0,1.0,,True,False,True,,Vancouver,49.2603008269835,-123.146002247337,2025-08-09,False,7.256733355145174,16.89813490239643,3.3870678483412964,3.3349216843788825,False,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-bachelor-suite-on/7872511109.html
7870870176,Beautiful One Bedroom Basement Suite,1450.0,1.0,1.0,,False,False,True,False,Vancouver,49.215600951641,-123.097904159312,2025-08-03,False,11.8591863739578,14.980584590902517,7.990088540518124,5.623533961653044,False,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-one-bedroom/7870870176.html
7867855123,1 bedroom and 1 washroom suite,1400.0,1.0,1.0,,,False,True,False,Vancouver,49.2551000890774,-123.06670374258,2025-07-22,False,13.026254308449662,11.314154087571604,5.2035475078828535,0.8549707833389419,False,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-and-washroom-suite/7867855123.html
7870109041,"1 Bedroom Apartment, Downtown Vancouver,  OCEAN VIEW+ BALCONY,~600sqft",2299.0,1.0,1.0,600.0,False,True,True,False,Vancouver,49.2793677164889,-123.134923535411,2025-07-31,False,8.324873756493401,15.984000589580864,1.2617546074889656,1.406109783774456,False,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-apartment-downtown/7870109041.html
7871885444,"1 Bedroom Apartment, Downtown Vancouver,  OCEAN VIEW+ BALCONY,~600sqft",2299.0,1.0,1.0,600.0,False,True,True,False,Vancouver,49.2793551114174,-123.134855353434,2025-08-07,False,8.329312734753119,15.979038858065625,1.2585239851843448,1.4018481899452504,False,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-apartment-downtown/7871885444.html
7872507837,1 bedroom apartment in Marpole - available sept,1850.0,1.0,1.0,750.0,False,True,True,,Vancouver,49.2150990406125,-123.139595433273,2025-08-09,False,9.234490492258377,17.745012105469495,7.9912759175094195,5.419756477627773,False,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-apartment-in-marpole/7872507837.html
7872520866,1 Bedroom + Den Apartment in Mount Pleasant,1700.0,1.0,1.0,,,False,True,False,Vancouver,49.2397012753763,-123.040694323471,2025-08-09,False,15.081873784910254,10.069866276269842,7.752052032965311,3.0956083032934383,False,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-den-apartment-in/7872520866.html
7872525287,2 bedroom Fully Furnished Garden Suite at Point Grey,1490.0,2.0,1.0,,True,False,True,False,Vancouver,49.2627874638143,-123.202870027374,2025-08-09,False,3.139223302586933,20.97900092545234,6.491641648234973,6.668335150875011,False,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-fully-furnished/7872525287.html
7872517680,1 BEDROOM SUITE IN GREAT LOCATION,1900.0,1.0,1.0,,,False,True,,Vancouver,49.2767103382352,-123.068944007559,2025-08-09,False,12.970795803797776,11.197029906491013,3.890831978429417,1.5692106089482825,False,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-suite-in-great/7872517680.html
7872502775,2 br ground level,2100.0,2.0,1.0,,,False,True,,Vancouver,49.2479999960805,-123.091305977344,2025-08-09,False,11.314346374616502,13.235558495389755,4.723242471103247,2.2773470407585292,False,https://vancouver.craigslist.org/van/apa/d/vancouver-br-ground-level/7872502775.html
7865491396,Brand new 1 bed and 1bath  laneway house in Arbutus area,2200.0,1.0,1.0,,,False,True,False,Vancouver,49.2537335847361,-123.16833614219,2025-07-13,False,5.6877802833743605,18.599936694900144,4.973780564609774,4.995395264937161,False,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-bed-and-1bath/7865491396.html
7866975588,Brand New 1 bedroom Van south Hydro incl,1500.0,1.0,1.0,,,True,True,False,Vancouver,49.2160822361889,-123.079749418617,2025-07-19,False,13.045559679077861,13.796734784401437,8.312913338665666,5.227874053927051,False,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-bedroom-van-south/7866975588.html
7861699290,Bright Garden-Level Studio Vancouver West (Close UBC）,1180.0,1.0,1.0,,False,False,True,False,Vancouver,49.242146086288,-123.171560748661,2025-06-28,True,5.779457760528621,19.057280693840987,6.106625059770987,6.074913392686163,False,https://vancouver.craigslist.org/van/apa/d/vancouver-bright-garden-level-studio/7861699290.html
7870329447,Charming West End Apartment South of Davie,1980.0,1.0,1.0,,,False,True,False,Vancouver,49.2990006882958,-123.140797498727,2025-08-01,False,8.74472732259747,16.57877952954886,2.0606673426929207,2.4805330579966935,False,https://vancouver.craigslist.org/van/apa/d/vancouver-charming-west-end-apartment/7870329447.html
7872503970,"convenient toLangara, UBC, Downtown ,Richmond(49th &Main)",1150.0,1.0,1.0,,,False,True,False,Vancouver,49.215600951641,-123.097904159312,2025-08-09,True,11.8591863739578,14.980584590902517,7.990088540518124,5.623533961653044,False,https://vancouver.craigslist.org/van/apa/d/vancouver-convenient-tolangara-ubc/7872503970.html
7871749344,Cozy bachelor suite in Mt. Pleasant,1795.0,1.0,1.0,,,False,True,,Vancouver,49.2619985009304,-123.092304642781,2025-08-06,False,11.154286803244819,13.007982894980039,3.36262612008578,1.6706824727606684,False,https://vancouver.craigslist.org/van/apa/d/vancouver-cozy-bachelor-suite-in-mt/7871749344.html
7865208803,Dunbar house Master Bedroom fir rent,1600.0,4.0,4.0,,True,False,False,,Vancouver,49.2305998408011,-123.185398825329,2025-07-12,False,5.520830017907233,20.334046333950287,7.736737472805241,7.703354127822151,False,https://vancouver.craigslist.org/van/apa/d/vancouver-dunbar-house-master-bedroom/7865208803.html
7872483808,East Vancouver Renfrew Heights 2bd+1bth+laundry+big living room,2000.0,2.0,1.0,1115.0,False,False,True,,Vancouver,49.2572819123611,-123.029806979449,2025-08-09,False,15.693552054332226,8.656222141790611,7.322098632531178,2.277717019158284,False,https://vancouver.craigslist.org/van/apa/d/vancouver-east-vancouver-renfrew/7872483808.html
7865628339,"EV Parking, Storage Lockers, Hard Surface Flooring",2085.0,0.0,1.0,,,False,True,,Vancouver,49.2611785983256,-123.097411988566,2025-07-14,False,10.782859909793922,13.387529556272899,3.226592873403294,2.0460907322521966,False,https://vancouver.craigslist.org/van/apa/d/vancouver-ev-parking-storage-lockers/7865628339.html
7864205724,"- EXQUISITE ,  UN-FURN STUDIO SUITE AVAIL SOON !",2499.0,0.0,1.0,,False,False,False,,Vancouver,49.2747193098972,-123.116468564831,2025-07-08,False,9.528719320246703,14.647850447265487,1.280566459482657,0.7270196350679899,True,https://vancouver.craigslist.org/van/apa/d/vancouver-exquisite-un-furn-studio/7864205724.html
7864549534,"- EXQUISITE ,  UN-FURN STUDIO SUITE COMING AVAIL SOON !  July  * 31st",2499.0,0.0,1.0,,False,False,False,,Vancouver,49.2747193098972,-123.116468564831,2025-07-09,False,9.528719320246703,14.647850447265487,1.280566459482657,0.7270196350679899,True,https://vancouver.craigslist.org/van/apa/d/vancouver-exquisite-un-furn-studio/7864549534.html
7872519225,Fully furnished charming 1 bd in PARADISE location Kits Point!,2300.0,1.0,1.0,,True,False,True,False,Vancouver,49.2754194643228,-123.148502062197,2025-08-09,False,7.263555181063338,16.96991660287527,2.329221661659361,2.4813208713007193,False,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-charming-bd/7872519225.html
7871009228,"Furnished One Bedroom.Short Term Rental, Marpole, Sept.15/25-Apr.30/26",2195.0,1.0,1.0,,True,False,True,,Vancouver,49.2150990406125,-123.139595433273,2025-08-04,False,9.234490492258377,17.745012105469495,7.9912759175094195,5.419756477627773,False,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-one-bedroomshort/7871009228.html
7872479441,Ground-level one bedroom suite with full kitchen,1550.0,1.0,1.0,,,False,True,False,Vancouver,49.215600951641,-123.097904159312,2025-08-09,False,11.8591863739578,14.980584590902517,7.990088540518124,5.623533961653044,False,https://vancouver.craigslist.org/van/apa/d/vancouver-ground-level-one-bedroom/7872479441.html
7872497585,Ground level suite for rent,1450.0,1.0,1.0,,,False,True,False,Vancouver,49.2422658344672,-123.041597877914,2025-08-09,False,14.975217754951363,10.01430774951845,7.515789085919048,3.0257175314244247,False,https://vancouver.craigslist.org/van/apa/d/vancouver-ground-level-suite-for-rent/7872497585.html
